SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sun Oct 24 12:56:27 EEST 2021
User: CI-SYSTEMS
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4F10354
Integration Time (usec): 7000 (USB4F10354)
Spectra Averaged: 1 (USB4F10354)
Boxcar Smoothing: 0 (USB4F10354)
Correct for Electrical Dark: No (USB4F10354)
Strobe/Lamp Enabled: No (USB4F10354)
Correct for Detector Non-linearity: No (USB4F10354)
Correct for Stray Light: No (USB4F10354)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
243.82	1439.72
244.03	1402.86
244.25	1392.62
244.47	1351.66
244.69	1386.47
244.90	1449.96
245.12	1437.67
245.34	1423.34
245.55	1366.00
245.77	1359.85
245.99	1372.14
246.20	1439.72
246.42	1386.47
246.64	1425.39
246.85	1478.63
247.07	1409.00
247.29	1390.57
247.51	1417.19
247.72	1374.19
247.94	1386.47
248.16	1456.11
248.37	1417.19
248.59	1429.48
248.81	1437.67
249.02	1398.76
249.24	1419.24
249.46	1380.33
249.67	1409.00
249.89	1464.30
250.11	1400.81
250.32	1404.91
250.54	1431.53
250.76	1378.28
250.97	1454.06
251.19	1431.53
251.41	1409.00
251.62	1411.05
251.84	1353.71
252.06	1419.24
252.27	1368.04
252.49	1435.63
252.71	1417.19
252.92	1329.13
253.14	1376.24
253.36	1409.00
253.57	1429.48
253.79	1384.43
254.01	1464.30
254.22	1411.05
254.44	1386.47
254.66	1425.39
254.87	1413.10
255.09	1331.18
255.31	1449.96
255.52	1433.58
255.74	1439.72
255.96	1470.44
256.17	1400.81
256.39	1406.95
256.60	1386.47
256.82	1423.34
257.04	1359.85
257.25	1431.53
257.47	1392.62
257.69	1394.67
257.90	1378.28
258.12	1394.67
258.34	1425.39
258.55	1462.25
258.77	1396.71
258.98	1368.04
259.20	1439.72
259.42	1417.19
259.63	1441.77
259.85	1413.10
260.07	1417.19
260.28	1398.76
260.50	1488.87
260.72	1359.85
260.93	1419.24
261.15	1396.71
261.36	1361.90
261.58	1470.44
261.80	1366.00
262.01	1370.09
262.23	1427.43
262.44	1454.06
262.66	1394.67
262.88	1462.25
263.09	1417.19
263.31	1511.40
263.53	1476.59
263.74	1445.87
263.96	1425.39
264.17	1396.71
264.39	1417.19
264.61	1396.71
264.82	1357.80
265.04	1490.92
265.25	1452.01
265.47	1396.71
265.69	1415.15
265.90	1392.62
266.12	1456.11
266.33	1390.57
266.55	1376.24
266.77	1396.71
266.98	1390.57
267.20	1492.97
267.41	1382.38
267.63	1398.76
267.85	1411.05
268.06	1380.33
268.28	1409.00
268.49	1431.53
268.71	1343.47
268.92	1419.24
269.14	1458.15
269.36	1413.10
269.57	1394.67
269.79	1406.95
270.00	1363.95
270.22	1386.47
270.43	1396.71
270.65	1404.91
270.87	1415.15
271.08	1411.05
271.30	1402.86
271.51	1329.13
271.73	1435.63
271.95	1366.00
272.16	1495.02
272.38	1382.38
272.59	1398.76
272.81	1490.92
273.02	1386.47
273.24	1349.61
273.45	1409.00
273.67	1435.63
273.89	1368.04
274.10	1452.01
274.32	1415.15
274.53	1449.96
274.75	1427.43
274.96	1421.29
275.18	1406.95
275.39	1425.39
275.61	1398.76
275.83	1445.87
276.04	1443.82
276.26	1445.87
276.47	1419.24
276.69	1386.47
276.90	1394.67
277.12	1443.82
277.33	1454.06
277.55	1437.67
277.76	1382.38
277.98	1445.87
278.20	1386.47
278.41	1447.91
278.63	1376.24
278.84	1370.09
279.06	1472.49
279.27	1396.71
279.49	1421.29
279.70	1404.91
279.92	1366.00
280.13	1357.80
280.35	1441.77
280.56	1368.04
280.78	1466.35
280.99	1382.38
281.21	1480.68
281.43	1402.86
281.64	1409.00
281.86	1417.19
282.07	1409.00
282.29	1370.09
282.50	1370.09
282.72	1443.82
282.93	1449.96
283.15	1390.57
283.36	1421.29
283.58	1357.80
283.79	1486.83
284.01	1466.35
284.22	1454.06
284.44	1419.24
284.65	1398.76
284.87	1482.73
285.08	1390.57
285.30	1400.81
285.51	1404.91
285.73	1417.19
285.94	1427.43
286.16	1433.58
286.37	1443.82
286.59	1437.67
286.80	1437.67
287.02	1482.73
287.23	1396.71
287.45	1329.13
287.66	1480.68
287.88	1423.34
288.09	1447.91
288.31	1419.24
288.52	1495.02
288.74	1423.34
288.95	1441.77
289.17	1376.24
289.38	1411.05
289.60	1386.47
289.81	1439.72
290.03	1447.91
290.24	1429.48
290.45	1419.24
290.67	1423.34
290.88	1492.97
291.10	1484.78
291.31	1413.10
291.53	1441.77
291.74	1380.33
291.96	1476.59
292.17	1376.24
292.39	1359.85
292.60	1366.00
292.82	1464.30
293.03	1417.19
293.25	1413.10
293.46	1466.35
293.68	1480.68
293.89	1419.24
294.10	1400.81
294.32	1390.57
294.53	1380.33
294.75	1460.20
294.96	1413.10
295.18	1513.45
295.39	1429.48
295.61	1378.28
295.82	1464.30
296.04	1415.15
296.25	1460.20
296.46	1325.04
296.68	1382.38
296.89	1355.76
297.11	1368.04
297.32	1380.33
297.54	1435.63
297.75	1359.85
297.97	1390.57
298.18	1427.43
298.39	1439.72
298.61	1478.63
298.82	1474.54
299.04	1396.71
299.25	1382.38
299.47	1443.82
299.68	1384.43
299.89	1398.76
300.11	1464.30
300.32	1431.53
300.54	1368.04
300.75	1423.34
300.97	1470.44
301.18	1370.09
301.39	1411.05
301.61	1443.82
301.82	1370.09
302.04	1370.09
302.25	1437.67
302.46	1439.72
302.68	1370.09
302.89	1449.96
303.11	1454.06
303.32	1353.71
303.54	1417.19
303.75	1388.52
303.96	1406.95
304.18	1435.63
304.39	1404.91
304.61	1454.06
304.82	1380.33
305.03	1353.71
305.25	1380.33
305.46	1409.00
305.68	1454.06
305.89	1437.67
306.10	1419.24
306.32	1341.42
306.53	1415.15
306.75	1456.11
306.96	1480.68
307.17	1441.77
307.39	1398.76
307.60	1421.29
307.82	1400.81
308.03	1425.39
308.24	1497.07
308.46	1384.43
308.67	1400.81
308.88	1429.48
309.10	1413.10
309.31	1425.39
309.53	1404.91
309.74	1443.82
309.95	1382.38
310.17	1333.23
310.38	1402.86
310.59	1439.72
310.81	1449.96
311.02	1466.35
311.24	1476.59
311.45	1390.57
311.66	1466.35
311.88	1345.52
312.09	1437.67
312.30	1388.52
312.52	1519.59
312.73	1433.58
312.95	1427.43
313.16	1454.06
313.37	1419.24
313.59	1384.43
313.80	1445.87
314.01	1439.72
314.23	1441.77
314.44	1388.52
314.65	1425.39
314.87	1433.58
315.08	1439.72
315.29	1400.81
315.51	1396.71
315.72	1521.64
315.94	1382.38
316.15	1384.43
316.36	1400.81
316.58	1478.63
316.79	1462.25
317.00	1476.59
317.22	1363.95
317.43	1417.19
317.64	1345.52
317.86	1413.10
318.07	1392.62
318.28	1398.76
318.50	1478.63
318.71	1359.85
318.92	1458.15
319.14	1456.11
319.35	1366.00
319.56	1443.82
319.78	1458.15
319.99	1388.52
320.20	1429.48
320.42	1458.15
320.63	1382.38
320.84	1433.58
321.05	1441.77
321.27	1447.91
321.48	1400.81
321.69	1431.53
321.91	1421.29
322.12	1363.95
322.33	1437.67
322.55	1388.52
322.76	1419.24
322.97	1462.25
323.19	1476.59
323.40	1417.19
323.61	1449.96
323.83	1394.67
324.04	1449.96
324.25	1382.38
324.46	1423.34
324.68	1409.00
324.89	1441.77
325.10	1400.81
325.32	1427.43
325.53	1339.37
325.74	1449.96
325.96	1501.16
326.17	1462.25
326.38	1449.96
326.59	1456.11
326.81	1423.34
327.02	1388.52
327.23	1409.00
327.45	1400.81
327.66	1454.06
327.87	1456.11
328.08	1384.43
328.30	1429.48
328.51	1421.29
328.72	1400.81
328.94	1468.39
329.15	1419.24
329.36	1427.43
329.57	1404.91
329.79	1482.73
330.00	1400.81
330.21	1322.99
330.42	1425.39
330.64	1378.28
330.85	1480.68
331.06	1482.73
331.28	1409.00
331.49	1470.44
331.70	1433.58
331.91	1376.24
332.13	1415.15
332.34	1464.30
332.55	1454.06
332.76	1402.86
332.98	1478.63
333.19	1484.78
333.40	1417.19
333.61	1378.28
333.83	1495.02
334.04	1488.87
334.25	1423.34
334.46	1470.44
334.68	1343.47
334.89	1417.19
335.10	1404.91
335.31	1392.62
335.53	1480.68
335.74	1400.81
335.95	1421.29
336.16	1392.62
336.38	1415.15
336.59	1445.87
336.80	1456.11
337.01	1404.91
337.23	1400.81
337.44	1456.11
337.65	1425.39
337.86	1435.63
338.07	1441.77
338.29	1495.02
338.50	1456.11
338.71	1470.44
338.92	1413.10
339.14	1396.71
339.35	1447.91
339.56	1392.62
339.77	1472.49
339.98	1417.19
340.20	1415.15
340.41	1482.73
340.62	1413.10
340.83	1384.43
341.05	1404.91
341.26	1441.77
341.47	1447.91
341.68	1429.48
341.89	1445.87
342.11	1423.34
342.32	1423.34
342.53	1472.49
342.74	1515.50
342.95	1464.30
343.17	1458.15
343.38	1331.18
343.59	1437.67
343.80	1452.01
344.01	1490.92
344.23	1380.33
344.44	1341.42
344.65	1452.01
344.86	1386.47
345.07	1423.34
345.29	1431.53
345.50	1464.30
345.71	1464.30
345.92	1441.77
346.13	1499.11
346.35	1370.09
346.56	1386.47
346.77	1443.82
346.98	1439.72
347.19	1409.00
347.40	1495.02
347.62	1441.77
347.83	1441.77
348.04	1396.71
348.25	1417.19
348.46	1390.57
348.67	1417.19
348.89	1468.39
349.10	1458.15
349.31	1380.33
349.52	1456.11
349.73	1433.58
349.95	1421.29
350.16	1458.15
350.37	1492.97
350.58	1441.77
350.79	1462.25
351.00	1433.58
351.21	1433.58
351.43	1447.91
351.64	1466.35
351.85	1447.91
352.06	1423.34
352.27	1425.39
352.48	1466.35
352.70	1488.87
352.91	1538.02
353.12	1376.24
353.33	1509.35
353.54	1435.63
353.75	1454.06
353.96	1400.81
354.18	1400.81
354.39	1447.91
354.60	1464.30
354.81	1435.63
355.02	1490.92
355.23	1466.35
355.44	1398.76
355.66	1519.59
355.87	1468.39
356.08	1480.68
356.29	1441.77
356.50	1466.35
356.71	1384.43
356.92	1509.35
357.13	1476.59
357.35	1394.67
357.56	1404.91
357.77	1447.91
357.98	1478.63
358.19	1431.53
358.40	1429.48
358.61	1462.25
358.82	1409.00
359.04	1449.96
359.25	1417.19
359.46	1404.91
359.67	1425.39
359.88	1490.92
360.09	1363.95
360.30	1570.79
360.51	1470.44
360.72	1411.05
360.94	1392.62
361.15	1419.24
361.36	1466.35
361.57	1540.07
361.78	1435.63
361.99	1425.39
362.20	1523.69
362.41	1495.02
362.62	1492.97
362.83	1470.44
363.05	1458.15
363.26	1478.63
363.47	1568.74
363.68	1572.84
363.89	1531.88
364.10	1583.08
364.31	1503.21
364.52	1552.36
364.73	1535.98
364.94	1578.98
365.15	1589.22
365.36	1632.23
365.58	1570.79
365.79	1574.89
366.00	1581.03
366.21	1617.90
366.42	1609.70
366.63	1630.18
366.84	1652.71
367.05	1646.57
367.26	1611.75
367.47	1591.27
367.68	1671.14
367.89	1642.47
368.10	1667.05
368.31	1787.88
368.53	1630.18
368.74	1669.09
368.95	1722.34
369.16	1671.14
369.37	1716.20
369.58	1689.57
369.79	1767.40
370.00	1785.83
370.21	1695.72
370.42	1736.68
370.63	1718.25
370.84	1791.97
371.05	1769.44
371.26	1822.69
371.47	1859.56
371.68	1771.49
371.89	1751.01
372.10	1892.32
372.31	1826.79
372.52	1824.74
372.74	1781.73
372.95	1824.74
373.16	1912.80
373.37	1824.74
373.58	1871.84
373.79	1849.32
374.00	1830.88
374.21	1886.18
374.42	1859.56
374.63	1892.32
374.84	1880.04
375.05	1861.60
375.26	1943.52
375.47	1984.48
375.68	2013.15
375.89	2045.92
376.10	1939.43
376.31	1941.47
376.52	1998.82
376.73	1941.47
376.94	1982.43
377.15	2070.50
377.36	2041.82
377.57	1931.23
377.78	2031.58
377.99	2064.35
378.20	2074.59
378.41	2072.54
378.62	2015.20
378.83	2045.92
379.04	2023.39
379.25	2097.12
379.46	2125.79
379.67	2129.89
379.88	2185.18
380.09	2099.17
380.30	2099.17
380.51	2125.79
380.72	2125.79
380.93	2150.37
381.14	2197.47
381.35	2226.14
381.56	2301.92
381.77	2246.62
381.98	2279.39
382.19	2406.36
382.40	2254.81
382.61	2269.15
382.82	2308.06
383.03	2394.08
383.24	2406.36
383.45	2504.67
383.66	2385.88
383.87	2355.16
384.08	2498.52
384.29	2412.51
384.50	2340.83
384.71	2566.10
384.92	2521.05
385.13	2414.56
385.34	2494.43
385.55	2527.19
385.76	2441.18
385.97	2488.28
386.18	2555.86
386.39	2555.86
386.59	2547.67
386.80	2637.78
387.01	2578.39
387.22	2707.41
387.43	2666.46
387.64	2602.97
387.85	2699.22
388.06	2744.28
388.27	2750.42
388.48	2682.84
388.69	2641.88
388.90	2656.22
389.11	2721.75
389.32	2930.64
389.53	2744.28
389.74	2832.34
389.95	2858.96
390.16	2713.56
390.37	2818.00
390.57	2924.50
390.78	2875.35
390.99	2879.44
391.20	2924.50
391.41	2916.31
391.62	2994.13
391.83	3035.09
392.04	2963.41
392.25	3164.11
392.46	2992.08
392.67	3014.61
392.88	3035.09
393.09	3141.58
393.30	3028.95
393.50	2922.45
393.71	2949.08
393.92	3131.34
394.13	3141.58
394.34	3071.95
394.55	3160.02
394.76	3147.73
394.97	3229.65
395.18	3274.70
395.39	3133.39
395.60	3354.57
395.81	3395.53
396.01	3198.93
396.22	3373.00
396.43	3205.07
396.64	3313.61
396.85	3280.85
397.06	3286.99
397.27	3327.95
397.48	3481.55
397.69	3465.16
397.90	3364.81
398.10	3418.06
398.31	3383.24
398.52	3391.44
398.73	3403.72
398.94	3495.88
399.15	3528.65
399.36	3420.11
399.57	3579.85
399.78	3549.13
399.98	3588.04
400.19	3545.03
400.40	3606.47
400.61	3434.44
400.82	3493.83
401.03	3508.17
401.24	3669.96
401.45	3659.72
401.65	3682.25
401.86	3637.19
402.07	3532.75
402.28	3725.26
402.49	3774.41
402.70	3952.58
402.91	3604.42
403.12	3737.54
403.32	3942.34
403.53	3737.54
403.74	3770.31
403.95	3868.61
404.16	3948.48
404.37	3784.65
404.58	4030.40
404.78	3889.09
404.99	4104.13
405.20	3952.58
405.41	3962.82
405.62	3907.52
405.83	3923.91
406.03	3995.59
406.24	4069.31
406.45	4126.66
406.66	3981.25
406.87	4042.69
407.08	4222.91
407.29	4210.62
407.49	3983.30
407.70	4071.36
407.91	4356.03
408.12	4020.16
408.33	4294.59
408.54	4300.73
408.74	4325.31
408.95	4188.10
409.16	4319.17
409.37	4208.58
409.58	4247.49
409.79	4329.41
409.99	4335.55
410.20	4356.03
410.41	4151.23
410.62	4325.31
410.83	4292.54
411.03	4065.22
411.24	4356.03
411.45	4505.53
411.66	4423.61
411.87	4456.38
412.08	4603.83
412.28	4876.21
412.49	4124.61
412.70	4372.41
412.91	4609.98
413.12	4591.55
413.32	4427.71
413.53	4464.57
413.74	4456.38
413.95	4487.10
414.16	4573.11
414.36	4331.45
414.57	4284.35
414.78	4499.39
414.99	4626.36
415.20	4552.63
415.40	4358.08
415.61	4595.64
415.82	4700.09
416.03	4724.66
416.23	4677.56
416.44	4624.31
416.65	4890.55
416.86	4509.63
417.07	4415.42
417.27	4769.72
417.48	4685.75
417.69	4876.21
417.90	4747.19
418.11	4849.59
418.31	4577.21
418.52	4759.48
418.73	4827.06
418.94	4773.82
419.14	5095.35
419.35	4796.34
419.56	4718.52
419.77	4700.09
419.97	4976.56
420.18	5052.34
420.39	5160.88
420.60	5013.43
420.80	5140.40
421.01	4966.32
421.22	5142.45
421.43	4949.94
421.63	4868.02
421.84	4978.61
422.05	5054.39
422.26	5144.50
422.46	4876.21
422.67	5371.82
422.88	5023.67
423.09	5126.07
423.29	5044.15
423.50	5334.96
423.71	5246.90
423.92	5216.18
424.12	5162.93
424.33	5355.44
424.54	5019.57
424.75	5234.61
424.95	5488.56
425.16	5316.53
425.37	5160.88
425.58	5326.77
425.78	5132.21
425.99	5427.12
426.20	5480.36
426.40	5275.57
426.61	5414.83
426.82	5494.70
427.03	5595.05
427.23	5515.18
427.44	5713.83
427.65	5648.30
427.86	5658.54
428.06	5752.74
428.27	5844.90
428.48	5785.51
428.68	5939.11
428.89	5709.74
429.10	5799.85
429.31	5709.74
429.51	5488.56
429.72	5877.67
429.93	5783.46
430.13	5734.31
430.34	5734.31
430.55	5756.84
430.75	5746.60
430.96	6205.35
431.17	6076.32
431.38	5988.26
431.58	6023.08
431.79	6086.56
432.00	6170.53
432.20	5844.90
432.41	6031.27
432.62	6215.59
432.82	6303.65
433.03	6033.32
433.24	6191.01
433.44	6283.17
433.65	6246.30
433.86	6426.53
434.06	6344.61
434.27	6729.63
434.48	6258.59
434.68	6242.21
434.89	6504.35
435.10	6498.20
435.31	6483.87
435.51	6162.34
435.72	6453.15
435.93	6834.07
436.13	6215.59
436.34	6670.23
436.55	6598.56
436.75	6395.81
436.96	6000.55
437.16	6698.91
437.37	6969.24
437.58	6594.46
437.78	6657.95
437.99	6426.53
438.20	6674.33
438.40	6813.59
438.61	6670.23
438.82	6981.53
439.02	6840.22
439.23	6674.33
439.44	6905.75
439.64	6731.67
439.85	6614.94
440.06	6750.10
440.26	7114.64
440.47	6739.87
440.68	6823.83
440.88	6829.98
441.09	6619.04
441.29	6881.18
441.50	7298.96
441.71	6995.86
441.91	6838.17
442.12	7266.19
442.33	6875.03
442.53	6875.03
442.74	7198.61
442.94	6965.14
443.15	7100.31
443.36	7409.55
443.56	6975.38
443.77	7243.67
443.98	7264.15
444.18	7460.75
444.39	7454.61
444.59	6967.19
444.80	7219.09
445.01	7145.36
445.21	7071.64
445.42	7174.03
445.62	7118.74
445.83	7518.09
446.04	6975.38
446.24	7479.18
446.45	7196.56
446.65	7270.29
446.86	7292.82
447.07	7569.29
447.27	7384.98
447.48	7237.52
447.68	7737.23
447.89	7608.20
448.10	7454.61
448.30	7470.99
448.51	7460.75
448.71	8071.04
448.92	7395.22
449.13	7415.69
449.33	8034.18
449.54	7876.49
449.74	8263.55
449.95	7608.20
450.15	7368.59
450.36	7726.99
450.57	7864.20
450.77	7757.71
450.98	7495.57
451.18	7212.95
451.39	8118.15
451.60	8275.84
451.80	7708.55
452.01	7937.93
452.21	7956.36
452.42	7675.79
452.62	7821.19
452.83	7944.07
453.03	7778.19
453.24	7808.90
453.45	8454.02
453.65	8265.60
453.86	8277.89
454.06	8359.81
454.27	8003.46
454.47	7987.08
454.68	8214.40
454.88	8718.20
455.09	8716.16
455.30	8265.60
455.50	8478.59
455.71	8404.86
455.91	8564.61
456.12	8701.82
456.32	8560.51
456.53	8628.09
456.73	8673.15
456.94	9058.17
457.14	8730.49
457.35	8699.77
457.55	9131.89
457.76	9037.69
457.97	8945.53
458.17	8851.32
458.38	8806.27
458.58	9549.68
458.79	9064.31
458.99	9181.04
459.20	9365.36
459.40	9707.37
459.61	9441.14
459.81	9492.34
460.02	9248.63
460.22	9469.81
460.43	9600.88
460.63	9748.33
460.84	9820.01
461.04	10372.96
461.25	10338.15
461.45	10151.78
461.66	9588.59
461.86	10522.46
462.07	9848.68
462.27	10678.11
462.48	10250.08
462.68	9987.94
462.89	9795.43
463.09	10399.59
463.30	10133.35
463.50	10346.34
463.71	10866.52
463.91	10616.67
464.12	11108.18
464.32	11188.05
464.53	10565.47
464.73	10876.76
464.94	11319.12
465.14	11110.23
465.35	11755.34
465.55	11480.91
465.76	11528.02
465.96	11239.25
466.17	11026.26
466.37	11247.44
466.58	11874.12
466.78	12822.33
466.99	11902.79
467.19	11876.17
467.40	11759.44
467.60	12269.38
467.80	12396.35
468.01	12638.02
468.21	12756.80
468.42	12496.71
468.62	12773.18
468.83	12207.94
469.03	12382.02
469.24	12906.30
469.44	12431.17
469.65	12916.54
469.85	13020.99
470.06	13154.10
470.26	13068.09
470.46	14006.06
470.67	13539.12
470.87	13666.10
471.08	13436.72
471.28	14237.48
471.49	13860.65
471.69	13453.11
471.90	13610.80
472.10	13614.90
472.30	14296.87
472.51	14376.74
472.71	13860.65
472.92	14257.96
473.12	13907.76
473.33	14808.86
473.53	14462.76
473.73	14894.88
473.94	14941.98
474.14	14700.32
474.35	15019.80
474.55	15007.52
474.76	14776.09
474.96	15042.33
475.16	14991.13
475.37	14937.88
475.57	15664.91
475.78	15664.91
475.98	15386.39
476.19	15662.86
476.39	16000.78
476.59	16389.89
476.80	15945.48
477.00	15961.87
477.21	15746.83
477.41	16090.89
477.61	16230.15
477.82	16201.48
478.02	16525.06
478.23	16615.17
478.43	16979.71
478.63	17096.44
478.84	17190.65
479.04	17125.11
479.25	16856.83
479.45	17272.57
479.65	17217.27
479.86	17186.55
480.06	17561.33
480.27	18028.27
480.47	17417.97
480.67	17704.69
480.88	18200.30
481.08	18056.94
481.28	17633.01
481.49	18132.72
481.69	17899.25
481.90	18206.44
482.10	18251.50
482.30	18554.60
482.51	18423.53
482.71	18939.62
482.91	18613.99
483.12	18474.73
483.32	18738.91
483.53	19101.40
483.73	19107.55
483.93	19128.03
484.14	19478.23
484.34	19418.84
484.54	19451.61
484.75	19185.37
484.95	19363.54
485.15	19637.97
485.36	19666.64
485.56	19932.88
485.76	19384.02
485.97	20178.64
486.17	20074.19
486.38	20070.09
486.58	20113.10
486.78	20262.60
486.99	20342.47
487.19	20154.06
487.39	20553.41
487.60	20477.64
487.80	20942.53
488.00	20608.71
488.21	20289.23
488.41	20602.57
488.61	21171.90
488.82	20639.43
489.02	20803.27
489.22	21180.09
489.43	21079.74
489.63	21690.04
489.83	21546.68
490.04	21671.61
490.24	21458.62
490.44	21747.38
490.64	21659.32
490.85	21790.39
491.05	22187.69
491.25	22337.20
491.46	21776.05
491.66	21855.92
491.86	21974.70
492.07	22476.46
492.27	22130.35
492.47	22386.35
492.68	22175.41
492.88	22560.42
493.08	22226.60
493.29	23010.98
493.49	22369.96
493.69	22664.87
493.89	22797.99
494.10	22824.61
494.30	23033.50
494.50	23115.42
494.71	22836.90
494.91	23295.64
495.11	23600.79
495.31	23140.00
495.52	23365.28
495.72	23248.54
495.92	23862.93
496.13	23529.11
496.33	23498.39
496.53	23670.42
496.73	23559.83
496.94	23344.80
497.14	23781.01
497.34	23914.13
497.55	24004.24
497.75	24075.92
497.95	23977.62
498.15	24223.37
498.36	24372.88
498.56	24233.61
498.76	24211.09
498.96	24260.24
499.17	24469.13
499.37	24352.40
499.57	24802.95
499.77	24710.79
499.98	25075.33
500.18	24585.86
500.38	24952.45
500.58	24688.26
500.79	24864.39
500.99	24989.31
501.19	25202.30
501.39	25384.57
501.60	25233.02
501.80	24987.27
502.00	25521.79
502.20	25294.46
502.41	25478.78
502.61	25357.95
502.81	25411.20
503.01	25570.94
503.22	25650.81
503.42	25990.77
503.62	26091.12
503.82	25892.47
504.03	25624.18
504.23	25650.81
504.43	26048.11
504.63	26132.08
504.83	26326.64
505.04	26115.70
505.24	26164.85
505.44	26009.20
505.64	26265.20
505.85	26467.95
506.05	26474.09
506.25	25605.75
506.45	26539.63
506.65	26422.89
506.86	26039.92
507.06	26359.41
507.26	25775.73
507.46	26799.72
507.66	26426.99
507.87	26302.06
508.07	26324.59
508.27	26748.52
508.47	26457.71
508.67	27147.87
508.88	26439.28
